,_id,price,bedrooms,bathrooms,latitude,longitude,property_type,lease,image_url
45,114542921,18000000,7.0,9.0,51.48117,-0.148793,Apartment,LEASEHOLD,https://media.rightmove.co.uk/54k/53038/114542921/53038_CBW184260_IMG_16_0000.jpeg
46,114542921,18000000,7.0,9.0,51.48117,-0.148793,Apartment,LEASEHOLD,https://media.rightmove.co.uk/54k/53038/114542921/53038_CBW184260_IMG_18_0000.jpeg
47,114542921,18000000,7.0,9.0,51.48117,-0.148793,Apartment,LEASEHOLD,https://media.rightmove.co.uk/54k/53038/114542921/53038_CBW184260_IMG_19_0000.jpeg
48,114542921,18000000,7.0,9.0,51.48117,-0.148793,Apartment,LEASEHOLD,https://media.rightmove.co.uk/54k/53038/114542921/53038_CBW184260_IMG_20_0000.jpeg
49,114542921,18000000,7.0,9.0,51.48117,-0.148793,Apartment,LEASEHOLD,https://media.rightmove.co.uk/54k/53038/114542921/53038_CBW184260_IMG_21_0000.jpeg
50,114542921,18000000,7.0,9.0,51.48117,-0.148793,Apartment,LEASEHOLD,https://media.rightmove.co.uk/54k/53038/114542921/53038_CBW184260_IMG_22_0000.jpeg
51,114542921,18000000,7.0,9.0,51.48117,-0.148793,Apartment,LEASEHOLD,https://media.rightmove.co.uk/54k/53038/114542921/53038_CBW184260_IMG_23_0000.jpeg
52,114542921,18000000,7.0,9.0,51.48117,-0.148793,Apartment,LEASEHOLD,https://media.rightmove.co.uk/54k/53038/114542921/53038_CBW184260_IMG_24_0000.jpeg
53,114542921,18000000,7.0,9.0,51.48117,-0.148793,Apartment,LEASEHOLD,https://media.rightmove.co.uk/54k/53038/114542921/53038_CBW184260_IMG_25_0000.jpeg
54,114542921,18000000,7.0,9.0,51.48117,-0.148793,Apartment,LEASEHOLD,https://media.rightmove.co.uk/54k/53038/114542921/53038_CBW184260_IMG_26_0000.jpeg
55,114542921,18000000,7.0,9.0,51.48117,-0.148793,Apartment,LEASEHOLD,https://media.rightmove.co.uk/54k/53038/114542921/53038_CBW184260_IMG_27_0000.jpeg
56,114542921,18000000,7.0,9.0,51.48117,-0.148793,Apartment,LEASEHOLD,https://media.rightmove.co.uk/54k/53038/114542921/53038_CBW184260_IMG_28_0000.jpeg
57,123467228,11080000,11.0,,51.48086,-0.144048,Flat,LEASEHOLD,https://media.rightmove.co.uk/192k/191324/123467228/191324_1227_IMG_00_0000.jpeg
58,123467228,11080000,11.0,,51.48086,-0.144048,Flat,LEASEHOLD,https://media.rightmove.co.uk/192k/191324/123467228/191324_1227_IMG_01_0000.jpeg
59,123467228,11080000,11.0,,51.48086,-0.144048,Flat,LEASEHOLD,https://media.rightmove.co.uk/192k/191324/123467228/191324_1227_IMG_02_0000.jpeg
60,123467228,11080000,11.0,,51.48086,-0.144048,Flat,LEASEHOLD,https://media.rightmove.co.uk/192k/191324/123467228/191324_1227_IMG_03_0000.jpeg
61,123467228,11080000,11.0,,51.48086,-0.144048,Flat,LEASEHOLD,https://media.rightmove.co.uk/192k/191324/123467228/191324_1227_IMG_04_0000.jpeg
62,123467228,11080000,11.0,,51.48086,-0.144048,Flat,LEASEHOLD,https://media.rightmove.co.uk/192k/191324/123467228/191324_1227_IMG_05_0000.jpeg
63,123467228,11080000,11.0,,51.48086,-0.144048,Flat,LEASEHOLD,https://media.rightmove.co.uk/192k/191324/123467228/191324_1227_IMG_06_0000.jpeg
64,123467228,11080000,11.0,,51.48086,-0.144048,Flat,LEASEHOLD,https://media.rightmove.co.uk/192k/191324/123467228/191324_1227_IMG_07_0000.jpeg
65,123467228,11080000,11.0,,51.48086,-0.144048,Flat,LEASEHOLD,https://media.rightmove.co.uk/192k/191324/123467228/191324_1227_IMG_08_0000.jpeg
66,123467228,11080000,11.0,,51.48086,-0.144048,Flat,LEASEHOLD,https://media.rightmove.co.uk/192k/191324/123467228/191324_1227_IMG_09_0000.jpeg
67,123467228,11080000,11.0,,51.48086,-0.144048,Flat,LEASEHOLD,https://media.rightmove.co.uk/192k/191324/123467228/191324_1227_IMG_10_0000.jpeg
68,123467228,11080000,11.0,,51.48086,-0.144048,Flat,LEASEHOLD,https://media.rightmove.co.uk/192k/191324/123467228/191324_1227_IMG_11_0000.jpeg
69,123467228,11080000,11.0,,51.48086,-0.144048,Flat,LEASEHOLD,https://media.rightmove.co.uk/192k/191324/123467228/191324_1227_IMG_12_0000.jpeg
70,123467228,11080000,11.0,,51.48086,-0.144048,Flat,LEASEHOLD,https://media.rightmove.co.uk/192k/191324/123467228/191324_1227_IMG_13_0000.jpeg
71,123467228,11080000,11.0,,51.48086,-0.144048,Flat,LEASEHOLD,https://media.rightmove.co.uk/192k/191324/123467228/191324_1227_IMG_14_0000.jpeg
72,123467228,11080000,11.0,,51.48086,-0.144048,Flat,LEASEHOLD,https://media.rightmove.co.uk/192k/191324/123467228/191324_1227_IMG_15_0000.jpeg
73,123467228,11080000,11.0,,51.48086,-0.144048,Flat,LEASEHOLD,https://media.rightmove.co.uk/192k/191324/123467228/191324_1227_IMG_16_0000.jpeg
74,123467228,11080000,11.0,,51.48086,-0.144048,Flat,LEASEHOLD,https://media.rightmove.co.uk/192k/191324/123467228/191324_1227_IMG_17_0000.jpeg
75,123467228,11080000,11.0,,51.48086,-0.144048,Flat,LEASEHOLD,https://media.rightmove.co.uk/192k/191324/123467228/191324_1227_IMG_18_0000.jpeg
76,123467228,11080000,11.0,,51.48086,-0.144048,Flat,LEASEHOLD,https://media.rightmove.co.uk/192k/191324/123467228/191324_1227_IMG_19_0000.jpeg
77,123467228,11080000,11.0,,51.48086,-0.144048,Flat,LEASEHOLD,https://media.rightmove.co.uk/192k/191324/123467228/191324_1227_IMG_20_0000.jpeg
78,123467228,11080000,11.0,,51.48086,-0.144048,Flat,LEASEHOLD,https://media.rightmove.co.uk/192k/191324/123467228/191324_1227_IMG_21_0000.jpeg
79,123467228,11080000,11.0,,51.48086,-0.144048,Flat,LEASEHOLD,https://media.rightmove.co.uk/192k/191324/123467228/191324_1227_IMG_22_0000.jpeg
80,123467228,11080000,11.0,,51.48086,-0.144048,Flat,LEASEHOLD,https://media.rightmove.co.uk/192k/191324/123467228/191324_1227_IMG_23_0000.jpeg
81,134349242,9950000,6.0,6.0,51.474927,-0.167218,Detached,FREEHOLD,https://media.rightmove.co.uk/73k/72142/134349242/72142_BES220038_IMG_00_0000.jpeg
82,134349242,9950000,6.0,6.0,51.474927,-0.167218,Detached,FREEHOLD,https://media.rightmove.co.uk/73k/72142/134349242/72142_BES220038_IMG_01_0000.jpeg
83,134349242,9950000,6.0,6.0,51.474927,-0.167218,Detached,FREEHOLD,https://media.rightmove.co.uk/73k/72142/134349242/72142_BES220038_IMG_02_0000.jpeg
84,134349242,9950000,6.0,6.0,51.474927,-0.167218,Detached,FREEHOLD,https://media.rightmove.co.uk/73k/72142/134349242/72142_BES220038_IMG_03_0000.jpeg
85,134349242,9950000,6.0,6.0,51.474927,-0.167218,Detached,FREEHOLD,https://media.rightmove.co.uk/73k/72142/134349242/72142_BES220038_IMG_04_0000.jpeg
86,134349242,9950000,6.0,6.0,51.474927,-0.167218,Detached,FREEHOLD,https://media.rightmove.co.uk/73k/72142/134349242/72142_BES220038_IMG_05_0000.jpeg
87,134349242,9950000,6.0,6.0,51.474927,-0.167218,Detached,FREEHOLD,https://media.rightmove.co.uk/73k/72142/134349242/72142_BES220038_IMG_06_0000.jpeg
88,134349242,9950000,6.0,6.0,51.474927,-0.167218,Detached,FREEHOLD,https://media.rightmove.co.uk/73k/72142/134349242/72142_BES220038_IMG_07_0000.jpeg
89,134349242,9950000,6.0,6.0,51.474927,-0.167218,Detached,FREEHOLD,https://media.rightmove.co.uk/73k/72142/134349242/72142_BES220038_IMG_08_0000.jpeg
90,134347760,9950000,7.0,6.0,51.474677,-0.167728,House,FREEHOLD,https://media.rightmove.co.uk/47k/46451/134347760/46451_RUS170168_IMG_00_0000.jpeg
91,134347760,9950000,7.0,6.0,51.474677,-0.167728,House,FREEHOLD,https://media.rightmove.co.uk/47k/46451/134347760/46451_RUS170168_IMG_01_0000.jpeg
92,134347760,9950000,7.0,6.0,51.474677,-0.167728,House,FREEHOLD,https://media.rightmove.co.uk/47k/46451/134347760/46451_RUS170168_IMG_02_0000.jpeg
93,134347760,9950000,7.0,6.0,51.474677,-0.167728,House,FREEHOLD,https://media.rightmove.co.uk/47k/46451/134347760/46451_RUS170168_IMG_03_0000.jpeg
94,134347760,9950000,7.0,6.0,51.474677,-0.167728,House,FREEHOLD,https://media.rightmove.co.uk/47k/46451/134347760/46451_RUS170168_IMG_04_0000.jpeg
95,134347760,9950000,7.0,6.0,51.474677,-0.167728,House,FREEHOLD,https://media.rightmove.co.uk/47k/46451/134347760/46451_RUS170168_IMG_05_0000.jpeg
96,134347760,9950000,7.0,6.0,51.474677,-0.167728,House,FREEHOLD,https://media.rightmove.co.uk/47k/46451/134347760/46451_RUS170168_IMG_06_0000.jpeg
97,134347760,9950000,7.0,6.0,51.474677,-0.167728,House,FREEHOLD,https://media.rightmove.co.uk/47k/46451/134347760/46451_RUS170168_IMG_07_0000.jpeg
98,134347760,9950000,7.0,6.0,51.474677,-0.167728,House,FREEHOLD,https://media.rightmove.co.uk/47k/46451/134347760/46451_RUS170168_IMG_08_0000.jpeg
99,128291918,9500000,3.0,3.0,51.482474,-0.136339,Penthouse,LEASEHOLD,https://media.rightmove.co.uk/140k/139826/128291918/139826_5294_JOWE_IMG_00_0001.jpeg
100,128291918,9500000,3.0,3.0,51.482474,-0.136339,Penthouse,LEASEHOLD,https://media.rightmove.co.uk/140k/139826/128291918/139826_5294_JOWE_IMG_01_0001.jpeg
